Unnamed: 0,tic,date,close,open,high,low,volume,close_r,open_r,high_r,low_r,volume_r,label,close_price
728,600703.SH,2023/1/3,-0.362331124,-0.364191396,-0.365569386,-0.361539744,-0.476462721,1.013986014,0.998254799,1.006940428,1,1.662100836,0.991472428,17.35156903
728,600745.SH,2023/1/3,-0.061757549,-0.072210249,-0.067445984,-0.071480572,-0.687165201,1.023392925,0.980762047,1.007824143,0.993846154,1.510234024,0.9928322,53.81
728,600809.SH,2023/1/3,1.731637693,1.800757124,1.76223157,1.736884035,-0.760428124,0.96789361,1.004275618,0.991314963,0.961130742,2.434687057,0.979765708,271.3420194
728,600837.SH,2023/1/3,-0.436067694,-0.435669291,-0.437831227,-0.435101007,-0.301860935,0.98849252,0.998842593,0.993103448,0.978009259,2.013599372,0.997682503,8.40760364
728,600887.SH,2023/1/3,-0.261089303,-0.258534217,-0.263101181,-0.259159368,-0.278385467,0.990322581,1.000968679,0.992651757,0.98474026,1.485562614,1.000327118,29.63181666
728,600893.SH,2023/1/3,-0.145759362,-0.158764617,-0.149893978,-0.153009318,-0.502994889,1.035477767,0.996926714,1.031337699,0.99881376,2.718258931,1.037633136,43.62089975
728,601012.SH,2023/1/3,-0.163552976,-0.163091437,-0.167193486,-0.165991461,0.180277851,0.994557501,0.981563594,0.978978979,0.973840666,1.377401905,0.967857143,41.46260209
728,601066.SH,2023/1/3,-0.309728056,-0.312688837,-0.312990329,-0.313379428,-0.667227518,1.009684211,0.991596639,1.004168404,0.970922882,1.951069936,1.002514669,23.73212102
728,601088.SH,2023/1/3,-0.293388076,-0.296191548,-0.29749249,-0.292906648,-0.51610648,1.014120203,1.000724638,1.004296455,0.997822932,1.663591264,1.002168413,25.71409839
728,601138.SH,2023/1/3,-0.430489179,-0.431779064,-0.432183223,-0.430492014,-0.566339547,1.01416122,1.003293085,1.006437768,0.993406593,1.427164188,1.020742358,9.08425631
728,601166.SH,2023/1/3,-0.369125314,-0.371086365,-0.371733962,-0.369364917,0.230308255,1.010233087,1,1.009615385,0.996549741,1.531206775,1.053030303,16.52745967
728,601211.SH,2023/1/3,-0.398606503,-0.398511524,-0.401199459,-0.398310892,-0.230999338,0.989698308,0.990427099,0.988261189,0.970479705,3.21866307,0.994826312,12.9515035
728,601288.SH,2023/1/3,-0.482941457,-0.482812987,-0.484289479,-0.481657505,3.377922479,0.996563574,1.006920415,0.996575342,1.003472222,0.775087166,1.028070175,2.721994475
728,601318.SH,2023/1/3,-0.135761516,-0.139921886,-0.141791729,-0.137511517,-0.008141917,1.003191489,1.012826087,1.001271186,1.001304348,1.089147466,1.086654725,44.83360036
728,601336.SH,2023/1/3,-0.263099382,-0.263336354,-0.267581659,-0.265077779,-0.696113401,1.00099734,1.032989691,0.992105263,1.005841924,1.036776676,1.109847138,29.38800175
728,601398.SH,2023/1/3,-0.472063912,-0.471775162,-0.473430734,-0.470605389,2.584598442,0.993087558,1.006960557,0.997701149,1,0.814111604,1.023474178,4.041399387
728,601601.SH,2023/1/3,-0.31562076,-0.312307628,-0.315769578,-0.313992243,-0.360875751,0.975530179,1.020562316,0.987065481,0.991187579,1.569228693,1.052385009,23.01735842
728,601628.SH,2023/1/3,-0.207180272,-0.203571131,-0.209258186,-0.205274275,-0.694638233,0.988685345,1.005417118,0.992256342,0.989350082,1.158258708,1.06012925,36.17077702
728,601668.SH,2023/1/3,-0.462033862,-0.462366924,-0.46355339,-0.461298605,1.757815659,1.011049724,1.018726592,1.010989011,1.009398496,1.035981663,1.04283054,5.258006197
728,601688.SH,2023/1/3,-0.409798636,-0.409629055,-0.411659882,-0.40930473,1.703765646,0.933281005,0.934799686,0.9359375,0.917257683,8.537879175,0.945945946,11.59394036
728,601818.SH,2023/1/3,-0.481850887,-0.481566931,-0.48306364,-0.480628112,0.794582335,0.990228013,1.009868421,0.996753247,0.99669967,1.680646717,1.040133779,2.854276521
728,601857.SH,2023/1/3,-0.46626688,-0.466441492,-0.467953054,-0.465112782,0.196871711,1.00804829,1.004032258,1.006024096,1,1.013483385,1.002008032,4.744557314
728,601888.SH,2023/1/3,1.247238642,1.271942713,1.254082805,1.260386644,-0.738121309,0.991066056,0.995961079,0.998994148,0.995916452,1.003401054,0.986064634,212.5862576
728,601899.SH,2023/1/3,-0.420383074,-0.424902935,-0.422313445,-0.423348005,2.511655547,1.053,1.008097166,1.049554014,1.003045685,1.788659847,1.053169734,10.31008835
728,603259.SH,2023/1/3,0.159356148,0.152984276,0.153607184,0.152171399,-0.60518381,1.008518519,1.003225806,1.005490483,0.985235732,1.156759234,1.062926264,80.63025015
728,603288.SH,2023/1/3,0.022190587,0.031133504,0.021318649,0.026895453,-0.777731653,0.976005025,1.001649118,0.987,0.983146067,1.275919099,0.968066382,63.99258955
728,603501.SH,2023/1/3,0.132940161,0.129273563,0.122001575,0.125685524,-0.740514729,1.00518874,0.983271613,0.974968553,0.979188345,1.056108952,0.965299294,77.4260915
728,603799.SH,2023/1/3,-0.0440573,-0.048458987,-0.050518791,-0.051417555,-0.621584915,1.01024627,0.976307476,0.99,0.978029894,1.428026844,0.957472452,55.95697292
728,603986.SH,2023/1/3,0.340803556,0.335212933,0.327728221,0.330387203,-0.767162572,1.007124036,0.985192308,0.987578827,0.987386677,1.246277919,0.992095643,102.6391305
728,688111.SH,2023/1/3,1.83167811,1.670291407,1.802312833,1.694048796,-0.810605064,1.073537752,0.999130172,1.040148916,1.007087308,1.911933433,1.125419664,283.4765414
729,600000.SH,2023/1/4,-0.447715707,-0.447962023,-0.449382761,-0.44642928,-0.423821826,1.011065007,1,1.009615385,1.008368201,1.195213127,1.01800554,6.994743936
729,600009.SH,2023/1/4,-0.040157531,-0.041113117,-0.048051732,-0.039482219,-0.666371398,1.0032,0.977762335,0.981410702,0.990187333,0.607967283,0.98381113,56.43
729,600016.SH,2023/1/4,-0.478336434,-0.478438952,-0.479756257,-0.477137564,-0.077146441,1.00872093,0.997109827,1.005780347,1.005847953,0.946846934,1.014577259,3.280566326
729,600028.SH,2023/1/4,-0.47095398,-0.471052906,-0.472412827,-0.469716392,0.342019228,1.002272727,1.002283105,1.004535147,1.004597701,0.993232516,1.004576659,4.176029884
729,600030.SH,2023/1/4,-0.342715075,-0.344287156,-0.345945162,-0.34115364,-0.163804914,1.012562814,1.008088979,1.011517276,1.027892562,0.710944122,1.01489573,19.73092107
729,600031.SH,2023/1/4,-0.374462203,-0.376394963,-0.375985015,-0.374094456,0.214356482,1.015822785,1,1.025883838,1.013539652,1.705466729,1.009888752,15.88011528
729,600036.SH,2023/1/4,-0.203421549,-0.210025483,-0.207853286,-0.206465648,0.324235621,1.028472592,1.018878101,1.027792483,1.02737476,1.379681343,1.049904554,36.62669579
729,600048.SH,2023/1/4,-0.37755114,-0.382235372,-0.378824747,-0.379929958,1.032007054,1.038910506,1.004560261,1.01689612,1.007879186,0.902287453,1.072083879,15.50543897
729,600050.SH,2023/1/4,-0.465106206,-0.465286687,-0.466573705,-0.464517265,3.702335803,1.018255578,1.113839286,1.024340771,1.091517857,0.896959686,1.054054054,4.885342577
729,600104.SH,2023/1/4,-0.389302589,-0.389363957,-0.391960137,-0.387010837,-0.684606181,1,1.004888268,0.999307958,1.010570825,0.728288099,0.980352304,14.0800329
729,600196.SH,2023/1/4,-0.215412171,-0.214571084,-0.2194394,-0.211988133,-0.604220588,1.002811358,1.0136093,0.99666574,1.003685852,1.057245967,1.037805571,35.17227906
729,600276.SH,2023/1/4,-0.186874679,-0.187820148,-0.191171614,-0.183767708,-0.497356372,1.008584807,1.000258933,0.998463508,1.00787195,1.000400171,1.066900459,38.63376818
729,600309.SH,2023/1/4,0.242739062,0.244382587,0.235727658,0.253687135,-0.767512736,1.000541126,1.006521739,1.003121972,1.009857612,0.712790642,1.011541812,90.74428045
729,600438.SH,2023/1/4,-0.219954818,-0.21047603,-0.215022441,-0.215146896,-0.13272105,0.968491736,1.004409857,1.00257732,0.99204244,1.107322686,0.962066384,34.62127317
729,600519.SH,2023/1/4,6.01756182,6.018580463,5.998254064,6.036922203,-0.834138036,0.997109843,0.999306839,1.000155313,1.005855769,0.784201692,1.039238315,1679.549208
729,600547.SH,2023/1/4,-0.34440226,-0.345430676,-0.34638464,-0.342738625,-0.562634431,1.004617753,1.013027619,1.012800819,1.015748031,0.971825495,1.020537125,19.52627205
729,600570.SH,2023/1/4,-0.153882692,-0.159335188,-0.15813053,-0.158851023,-0.49710986,1.02052506,1.042627014,1.020867916,1.031413613,1.365794112,1.059134373,42.6355707
729,600585.SH,2023/1/4,-0.286453376,-0.289569273,-0.287365585,-0.286049333,-0.588175539,1.015517864,1.012048193,1.03024847,1.019940916,1.746898128,1.008170515,26.55525115
729,600588.SH,2023/1/4,-0.30086118,-0.299317104,-0.299967827,-0.298916374,-0.429696293,0.999196787,1.036408771,1.01754386,1.025,0.962912658,1.067449956,24.80763936
729,600690.SH,2023/1/4,-0.305406383,-0.306550578,-0.307086289,-0.305527637,-0.390372605,1.020106689,1.012710127,1.027755102,1.01332778,1.16211883,1.02471104,24.25632354
729,600703.SH,2023/1/4,-0.36200227,-0.362134992,-0.363546345,-0.359952633,-0.454471179,1.002298851,1.014568765,1.014359563,1.011111111,1.056876297,1.00456621,17.39145769
729,600745.SH,2023/1/4,-0.06002625,-0.0614871,-0.065660739,-0.058832008,-0.669276408,1.00390262,1.024757189,1.004066543,1.029218266,1.101667915,0.992161867,54.02
729,600809.SH,2023/1/4,1.732935268,1.732436647,1.71210193,1.740180011,-0.817395824,1.000580046,0.970374019,0.977903663,1.001470588,0.445247235,1.00020979,271.4994104
729,600837.SH,2023/1/4,-0.435906309,-0.436153697,-0.437910652,-0.434199153,-0.521799023,1.002328289,0.993047509,0.998842593,1.013017751,0.608133322,1.001149425,8.427178969
729,600887.SH,2023/1/4,-0.262044195,-0.260922689,-0.264119394,-0.257784905,-0.477226885,0.996091205,0.990322581,0.9958159,1.005605012,0.65994488,1.012195122,29.51599197
729,600893.SH,2023/1/4,-0.145266503,-0.146272344,-0.149893978,-0.142994008,-0.626908499,1.001370489,1.036044581,1,1.028503563,0.655913554,1.051703598,43.6806817
729,601012.SH,2023/1/4,-0.174776495,-0.162603203,-0.168714474,-0.170288455,0.443442538,0.96716631,1.001426534,0.995516753,0.987301587,1.25221932,0.96886058,40.10123186
729,601066.SH,2023/1/4,-0.3102176,-0.309586778,-0.312669094,-0.307327768,-0.749859654,0.997497915,1.016101695,1.00166044,1.031684028,0.578172573,1.010774969,23.67274123
729,601088.SH,2023/1/4,-0.295507262,-0.293692635,-0.29749249,-0.293675641,-0.491500373,0.99000357,1.011947864,1,0.996363636,1.07090854,0.983256145,25.45704921
729,601138.SH,2023/1/4,-0.430167403,-0.429766922,-0.431787324,-0.42828519,-0.687302254,1.004296455,1.027352298,1.00533049,1.029867257,0.592414633,1.030401737,9.123286412
729,601166.SH,2023/1/4,-0.36682497,-0.368708105,-0.36856408,-0.366014866,0.511391359,1.016882386,1.017714286,1.023529412,1.024812464,1.257066269,1.037865749,16.80648262
729,601211.SH,2023/1/4,-0.398527116,-0.398511524,-0.400730619,-0.396294373,-0.543392534,1.000743494,1,1.004454343,1.019011407,0.505800049,0.997800587,12.96113287
729,601288.SH,2023/1/4,-0.48270931,-0.482890409,-0.484060979,-0.481657505,3.702335803,1.010344828,0.996563574,1.010309278,1,1.329612194,1.01384083,2.750153039
729,601318.SH,2023/1/4,-0.124943346,-0.134353116,-0.131220692,-0.127634908,0.371139018,1.029268293,1.015239322,1.028988574,1.026921407,1.443615648,1.073497148,46.14580329
729,601336.SH,2023/1/4,-0.254167662,-0.262933815,-0.258552667,-0.259845348,-0.617983678,1.036864829,1.00166334,1.037798408,1.021865391,1.467828725,1.092339261,30.47138541
729,601398.SH,2023/1/4,-0.471677387,-0.471929852,-0.473278553,-0.470526844,2.474824488,1.011600928,0.995391705,1.004608295,1.002325581,0.968160391,1.006976744,4.088283371
729,601601.SH,2023/1/4,-0.309353551,-0.313260106,-0.312802335,-0.311009881,-0.375270195,1.033026756,0.995065789,1.015561016,1.015664691,0.97133966,1.036054704,23.7775471
729,601628.SH,2023/1/4,-0.198811113,-0.204709279,-0.204299591,-0.203705685,-0.677789771,1.028065395,0.996228448,1.016684607,1.005244273,1.100002662,1.027913279,37.18592417
729,601668.SH,2023/1/4,-0.461165313,-0.461971923,-0.46254305,-0.4606568,2.25888334,1.02003643,1.009191176,1.023550725,1.014897579,1.191179051,1.033271719,5.36335787
729,601688.SH,2023/1/4,-0.409718246,-0.410352942,-0.411897263,-0.408161216,0.33842215,1.000841043,0.992436975,0.997495826,1.012027491,0.468093032,0.948859166,11.60369136
729,601818.SH,2023/1/4,-0.481309044,-0.481799271,-0.48268269,-0.480470817,1.235178542,1.023026316,0.990228013,1.016286645,1.006622517,1.265787548,1.013071895,2.919999993
729,601857.SH,2023/1/4,-0.466423029,-0.466441492,-0.468029902,-0.465033455,0.349245252,0.996007984,1,0.998003992,1.002020202,1.143749969,0.994011976,4.725616965
729,601888.SH,2023/1/4,1.255506494,1.245733891,1.241271577,1.265876068,-0.764057425,1.004717422,0.985253456,0.992723112,1.003110567,0.792506203,1.035241281,213.5891166
729,601899.SH,2023/1/4,-0.422239658,-0.421107069,-0.422949068,-0.420313415,1.066794289,0.978157645,1.047188755,0.992445703,1.037449393,0.571864281,1.033830846,10.08489174
729,603259.SH,2023/1/4,0.166761118,0.164708136,0.164740359,0.173585169,-0.616767542,1.011139674,1.017808558,1.016866885,1.03261554,0.955090426,1.114390676,81.52844489
729,603288.SH,2023/1/4,0.017504973,0.02114591,0.014233556,0.026895453,-0.80760912,0.991118548,0.981382979,0.986575481,1,0.650092349,1.003514056,63.42424244
729,603501.SH,2023/1/4,0.136235154,0.129273563,0.130028551,0.140081277,-0.724870975,1.005161956,1,1.012772545,1.022848034,1.127596156,0.98757764,77.8257616
729,603799.SH,2023/1/4,-0.048900392,-0.045338082,-0.050922774,-0.045579339,-0.625758086,0.989501779,1.006830847,0.999113947,1.012888971,0.982722181,1.011490311,55.36952427
729,603986.SH,2023/1/4,0.317927019,0.337099795,0.343143159,0.329554102,-0.728835635,0.972965116,1.002244778,1.018479102,0.999001996,1.399422822,0.987970359,99.86429353
729,688111.SH,2023/1/4,1.812253363,1.841664099,1.808956066,1.81715009,-0.836927016,0.991688385,1.078769067,1.002877395,1.055995131,0.498756555,1.07277607,281.1203935
730,600000.SH,2023/1/5,-0.447400158,-0.447172739,-0.449149817,-0.445868211,-0.434963934,1.005471956,1.013755158,1.004081633,1.009681881,0.974636477,1.005479452,7.033018868
730,600009.SH,2023/1/5,-0.024410953,-0.039710859,-0.030199282,-0.034372534,-0.542468193,1.033847244,1.003020611,1.038944946,1.010990991,1.629759134,0.981067126,58.34
730,600016.SH,2023/1/5,-0.478258491,-0.478282987,-0.47967954,-0.476899986,-0.139139572,1.002881844,1.005797101,1.002873563,1.00872093,0.921125516,1.011661808,3.290020408
730,600028.SH,2023/1/5,-0.471110117,-0.470974797,-0.472412827,-0.469637071,0.363438921,0.995464853,1.002277904,1,1.00228833,1.017773649,0.990950226,4.157090973
730,600030.SH,2023/1/5,-0.340373958,-0.341379428,-0.343164069,-0.338610921,0.244930857,1.01439206,1.018054162,1.017326733,1.015577889,1.584481488,1.017955112,20.01488966
730,600031.SH,2023/1/5,-0.372096668,-0.373783358,-0.374941264,-0.37127658,-0.004591952,1.018068536,1.020253165,1.008,1.021628499,0.796794855,1.041666667,16.16704571
730,600036.SH,2023/1/5,-0.204593454,-0.200567194,-0.204469709,-0.199559566,0.01567852,0.996119017,1.032027528,1.011331445,1.023181455,0.74013049,1.028127511,36.4845482
730,600048.SH,2023/1/5,-0.374838118,-0.37728552,-0.376939762,-0.37538977,0.476194595,1.021223471,1.040207523,1.014769231,1.036482085,0.706714685,1.049446975,15.8345182
730,600050.SH,2023/1/5,-0.464705049,-0.465286687,-0.465231201,-0.463702082,3.702335803,1.009960159,1,1.033663366,1.020449898,0.934262098,1.084782609,4.934001367
730,600104.SH,2023/1/5,-0.388819259,-0.388477391,-0.391167244,-0.386274212,-0.586948701,1.004163775,1.007644197,1.006925208,1.006276151,1.547063364,0.989063568,14.13865899
730,600196.SH,2023/1/5,-0.208583605,-0.213920406,-0.213358244,-0.210749186,-0.421098058,1.023549201,1.002237762,1.021187622,1.004237288,1.707315939,1.02063896,36.00055813
730,600276.SH,2023/1/5,-0.180466735,-0.184778899,-0.184055726,-0.181263579,-0.283299863,1.020118648,1.009578048,1.02256989,1.007810466,1.58523441,1.051069519,39.41102738
730,600309.SH,2023/1/5,0.24638054,0.251669337,0.238674719,0.257633687,-0.768386373,1.004867496,1.009719222,1.003970809,1.005206074,0.99086208,1.008830498,91.18597786
730,600438.SH,2023/1/5,-0.211962848,-0.219690623,-0.21547195,-0.215146896,-0.059446089,1.028,0.96875,0.998457584,1,1.100322055,1.023502654,35.59066881
730,600519.SH,2023/1/5,6.01756182,6.018580463,5.998254064,6.036922203,-0.795063075,1.044051919,1.004046243,1.035831368,1.00990676,2.34832666,1.040836699,1753.536573
730,600547.SH,2023/1/5,-0.346046591,-0.34205804,-0.345737242,-0.342905696,-0.5343579,0.989785495,1.021090535,1.004044489,0.998966408,1.0941033,1.007345226,19.32682085
730,600570.SH,2023/1/5,-0.159390287,-0.157279044,-0.160638782,-0.156094811,-0.72229397,0.984331151,1.005942477,0.992799071,1.007976795,0.38475718,1.073772577,41.96752037
730,600585.SH,2023/1/5,-0.284586178,-0.285210208,-0.287901628,-0.281859792,-0.66723656,1.008528785,1.02020202,0.997553303,1.019188993,0.712445604,1.023638968,26.78173517
730,600588.SH,2023/1/5,-0.303738286,-0.30137325,-0.30449887,-0.300503286,-0.533270499,0.985932476,0.99001996,0.978056426,0.992276423,0.761031542,1.055217391,24.45865729
730,600690.SH,2023/1/5,-0.29856891,-0.302767888,-0.30098966,-0.300296837,-0.295093923,1.034191472,1.01902834,1.030579825,1.026304973,1.201543172,1.028067362,25.08568295
730,600703.SH,2023/1/5,-0.360686857,-0.361641455,-0.363627267,-0.359785569,-0.441935142,1.009174312,1.003446295,0.999433749,1.001156738,1.03067692,1.038416764,17.55101235
730,600745.SH,2023/1/5,-0.056646095,-0.059919871,-0.059412381,-0.054727507,-0.683941354,1.007589782,1.003530942,1.014175258,1.009212258,0.924345867,1.016485575,54.43
730,600809.SH,2023/1/5,1.814520323,1.763513539,1.806055093,1.780390921,-0.762551695,1.036449275,1.013887378,1.042348793,1.017914831,2.199498481,1.007534607,281.3953672
730,600837.SH,2023/1/5,-0.435099387,-0.435669291,-0.436798709,-0.433625246,-0.371750182,1.011614402,1.007001167,1.01622248,1.00817757,1.43961422,1.004618938,8.525055612
730,600887.SH,2023/1/5,-0.254405064,-0.259887684,-0.258950007,-0.255601934,-0.106263917,1.031393067,1.004234528,1.02133161,1.008852459,1.961314202,1.01842871,30.44258949
730,600893.SH,2023/1/5,-0.142802206,-0.14635453,-0.14811522,-0.14132479,-0.659288389,1.006843066,0.999771115,1.004988662,1.004618938,0.862918979,1.068529769,43.97959148
730,601012.SH,2023/1/5,-0.171360642,-0.172693358,-0.173037283,-0.168801034,0.391276184,1.010332103,0.970560304,0.987200758,1.00445214,0.960073539,0.996962617,40.51556193
730,601066.SH,2023/1/5,-0.306382841,-0.308117382,-0.308733969,-0.305089483,-0.599501758,1.019648829,1.007506255,1.020306672,1.011358856,2.327561317,1.018356279,24.13788289
730,601088.SH,2023/1/5,-0.29649117,-0.295358577,-0.299503884,-0.293444943,-0.512564493,0.995311937,0.992128801,0.990374332,1.001094891,0.943317816,0.980823864,25.33770495
730,601138.SH,2023/1/5,-0.42904119,-0.429284008,-0.431233065,-0.427958253,-0.610182568,1.014973262,1.006389776,1.007423118,1.004296455,1.438638314,1.022900763,9.25989177
730,601166.SH,2023/1/5,-0.366671613,-0.365869536,-0.368865974,-0.364300886,0.041439553,1.001106807,1.020774846,0.997810619,1.012387387,0.65809496,1.027825099,16.82508415
730,601211.SH,2023/1/5,-0.397336308,-0.397876095,-0.39963666,-0.395407105,-0.494356368,1.011144131,1.005947955,1.010347376,1.008208955,1.153369418,1.002209131,13.10557343
730,601288.SH,2023/1/5,-0.48270931,-0.482580719,-0.483984813,-0.481421634,3.355923996,1,1.013793103,1.003401361,1.010380623,0.748197825,1.006896552,2.750153039
730,601318.SH,2023/1/5,-0.121807644,-0.119450775,-0.124507697,-0.118076899,0.183127898,1.008242324,1.040169133,1.017890191,1.025369979,0.847672681,1.074762316,46.52615197
730,601336.SH,2023/1/5,-0.248374114,-0.252628809,-0.250236489,-0.248481161,-0.55966469,1.02306214,1.042510794,1.033546326,1.046472752,1.237905887,1.095530536,31.17412075
730,601398.SH,2023/1/5,-0.471909302,-0.471620471,-0.473126372,-0.470369754,2.001163392,0.993119266,1.009259259,1.004587156,1.004640371,0.858097902,1.00462963,4.060152981
730,601601.SH,2023/1/5,-0.307052929,-0.306910258,-0.308976154,-0.303836093,-0.407524701,1.011736139,1.033057851,1.019758065,1.037098791,0.933884133,1.023073754,24.0566037
730,601628.SH,2023/1/5,-0.197186034,-0.198612057,-0.198541223,-0.194541813,-0.624208707,1.005300822,1.020281233,1.019057702,1.030477759,1.289113841,1.002165088,37.38304012
730,601668.SH,2023/1/5,-0.461244272,-0.460944922,-0.462698487,-0.45993477,1.960314286,0.998214286,1.023679417,0.996460177,1.016513761,0.904366147,1.024118738,5.353780445
730,601688.SH,2023/1/5,-0.408432006,-0.409146464,-0.410235597,-0.406854343,0.27175391,1.013445378,1.012701101,1.017573222,1.013582343,0.944514364,0.945626478,11.75970738
730,601818.SH,2023/1/5,-0.48138645,-0.481179699,-0.4826065,-0.47999893,0.461367201,0.996784566,1.026315789,1.003205128,1.019736842,0.631219331,1.006535948,2.910610926
730,601857.SH,2023/1/5,-0.466501104,-0.466519607,-0.46810675,-0.465033455,0.221699658,0.997995992,0.997991968,0.998,1,0.894795925,0.984158416,4.716146791
730,601888.SH,2023/1/5,1.343833353,1.278494918,1.320072718,1.282177991,-0.613950427,1.050160383,1.018709074,1.045087824,1.009208795,2.51529941,1.026828154,224.3028285
730,601899.SH,2023/1/5,-0.421513169,-0.421107069,-0.42302852,-0.419657288,1.441526181,1.008737864,1,0.999048525,1.007804878,1.194170389,1.043,10.17301216
730,603259.SH,2023/1/5,0.21045858,0.175943501,0.208552207,0.179455353,-0.255900774,1.065012107,1.016767922,1.065274463,1.008658537,2.464848995,1.106659927,86.82878083
730,603288.SH,2023/1/5,0.037605577,0.028279906,0.031545246,0.027792411,-0.749381975,1.038441558,1.013550136,1.033247754,1.001688312,2.048962844,0.987423733,65.86236917
730,603501.SH,2023/1/5,0.149497501,0.139410944,0.144623055,0.146776976,-0.717478499,1.020670176,1.015974026,1.022929936,1.01038961,1.0534728,1.052244582,79.43443379
730,603799.SH,2023/1/5,-0.021237306,-0.037535821,-0.021674409,-0.036655208,-0.312454502,1.060600612,1.016961257,1.064207166,1.019451009,2.319949463,1.057699115,58.7249513
730,603986.SH,2023/1/5,0.33637584,0.33012661,0.323370071,0.332220024,-0.727712065,1.022408127,0.99172266,0.976726513,1.003196803,1.008367193,0.996899225,102.1020653
730,688111.SH,2023/1/5,1.764679194,1.82198218,1.783112267,1.787127424,-0.831124064,0.979472974,0.991614035,0.988838349,0.987067724,1.221559807,1.073551521,275.3498278
731,600000.SH,2023/1/6,-0.447479045,-0.447330596,-0.449149817,-0.445788058,-0.574775234,0.998639456,0.997286296,1,1.001369863,0.673455914,1.013812155,7.023450135
731,600009.SH,2023/1/6,-0.035458291,-0.02527585,-0.033607477,-0.031775809,-0.600418519,0.977031196,1.031000886,0.992843755,1.005524862,0.819272435,1.019508796,57
731,600016.SH,2023/1/6,-0.478336434,-0.478127021,-0.47967954,-0.477058371,-0.152781988,0.997126437,1.005763689,1,0.994236311,0.981156331,1.008746356,3.280566326
731,600028.SH,2023/1/6,-0.471188186,-0.471052906,-0.472643354,-0.469954355,0.658659254,0.997722096,0.997727273,0.993227991,0.99086758,1.24069021,1.00921659,4.147621517
