,date,tic,open,high,low,close,adjcp,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,open_r,high_r,low_r,close_r,volume_r
3333,2021/4/1,NKE,134.6900024,134.6900024,132.2100067,132.5299988,130.8074951,5720600,0.340055842,0.278651382,0.280514022,0.456608991,0.464551539,0.095924946,0.286152946,0.300267872,0.686607796,0.35802435,0.644881682,0.505807328,0.44086021
3333,2021/4/1,PG,135.0500031,135.4799957,133.3300018,134.2799988,128.5833893,9117800,0.497106225,0.261619614,0.271252302,0.549533263,0.607091514,0.231511879,0.269160073,0.281265811,0.580802167,0.272403519,0.578453374,0.481139773,0.480581105
3333,2021/4/1,TRV,150.25,151.3000031,149.4600067,150.6199951,145.712265,1680000,0.440807416,0.304696739,0.323865319,0.531012885,0.494841874,0.02062741,0.318397135,0.319271406,0.59250489,0.308890843,0.637637545,0.523604004,0.479303907
3333,2021/4/1,UNH,372.2000122,372.6900024,365.7600098,367.0700073,359.778656,2977700,0.779491468,0.737116026,0.763137696,0.590173484,0.574536798,0.294916442,0.746754922,0.760676409,0.601219383,0.280832638,0.569162433,0.460036475,0.455520718
3333,2021/4/1,VZ,58.02000046,58.38999939,57.74000168,58.29999924,53.44373322,12885100,0.438312652,0.108194433,0.116857758,0.553674257,0.616399343,0.226596011,0.114363411,0.117682578,0.584491807,0.296824223,0.632517135,0.528367896,0.388334786
3333,2021/4/1,WBA,54.56999969,55.47000122,53.15000153,54.75,51.4834137,8647300,0.463249495,0.103577954,0.101471352,0.631089586,0.591357367,0.344435006,0.102211056,0.103066205,0.560061725,0.337473076,0.473783114,0.505708118,0.382123721
3333,2021/4/1,WMT,135.9400024,136.8899994,135.3300018,135.6199951,132.4773407,8531700,0.40960443,0.261469035,0.281801493,0.479071514,0.584394556,0.061064056,0.277499417,0.299842436,0.604198806,0.320716164,0.654062765,0.510768267,0.492173319
3334,2021/4/5,AAPL,123.8700027,126.1600037,123.0699997,125.9000015,124.5924911,88651200,0.375060623,0.239078082,0.257706585,0.507591672,0.589917716,0.004717361,0.255408969,0.276659106,0.644728657,0.436953102,0.681238445,0.61794348,0.520339222
3334,2021/4/5,AMGN,249.0599976,252.6300049,249.0599976,252.0200043,240.3787689,2230500,0.611770241,0.499660755,0.500359652,0.593294921,0.590267997,0.424563198,0.502075544,0.523025406,0.59610165,0.360240723,0.674776837,0.566157919,0.488197751
3334,2021/4/5,AXP,146.9100037,147.4799957,145.6100006,146.0599976,143.457962,2960100,0.492579211,0.286647414,0.30161374,0.592868952,0.579541723,0.212493768,0.29820462,0.287690477,0.70369657,0.400806135,0.723596212,0.561330384,0.509567792
3334,2021/4/5,BA,256.5599976,260.480011,256.25,259.3599854,259.3599854,13750300,0.715509512,0.523747698,0.507962904,0.597318444,0.575616257,0.192389838,0.508627629,0.488950543,0.691049471,0.463186489,0.760760025,0.625294197,0.534651816
3334,2021/4/5,CAT,235,235.6600037,232.3699951,233.7100067,224.8599854,2323400,0.639778487,0.455954771,0.479504611,0.628564127,0.61068708,0.174434382,0.472928888,0.455366427,0.661793783,0.351533312,0.667434378,0.535143307,0.371867896
3334,2021/4/5,CRM,219.6100006,221.8399963,218.9299927,220.2899933,220.2899933,5553200,0.327411137,0.42041769,0.455682329,0.495480082,0.551143918,0.060564593,0.454889933,0.485846319,0.62528949,0.36270139,0.683738437,0.54798532,0.406685687
3334,2021/4/5,CSCO,51.63000107,52.91999817,51.63000107,52.40999985,50.12454605,19860900,0.472691514,0.097030285,0.099232103,0.657879637,0.60478087,0.330688258,0.097181314,0.097476909,0.55538732,0.387518867,0.634546585,0.552653678,0.506306506
3334,2021/4/5,CVX,105.7300034,105.8300018,104.1699982,104.5100021,97.9591217,8692700,0.461890766,0.212941556,0.220660997,0.560878132,0.507812651,0.009101506,0.219014746,0.21073876,0.597734754,0.274920328,0.582067163,0.467342287,0.487344125
3334,2021/4/5,DIS,191.4700012,191.6699982,188.0899963,188.5,188.5,7405300,0.384830734,0.385379402,0.401524117,0.53367541,0.487970343,0.079464158,0.403983433,0.402106863,0.684566552,0.362851988,0.647823628,0.506753682,0.472379168
3334,2021/4/5,GS,332.8500061,332.8500061,323.0499878,323.5400085,313.041626,3235000,0.479883208,0.678950029,0.712207782,0.550304603,0.472244695,0.017802858,0.70602501,0.687296413,0.701856672,0.373337718,0.588023545,0.46398069,0.527153687
3334,2021/4/5,HD,309.8399963,315.8500061,309.7399902,315.3999939,305.0870667,4697200,0.853752252,0.615643825,0.568709805,0.681712276,0.625621119,0.61240543,0.589735431,0.606784415,0.64290399,0.441040533,0.718944923,0.623406346,0.523479734
3334,2021/4/5,HON,218.7100067,220.1100006,218.3699951,219.2700043,212.1519318,2258700,0.536649433,0.423461689,0.459407306,0.591165098,0.611210849,0.300973492,0.445651606,0.452028641,0.65596732,0.369217418,0.723902873,0.565965933,0.498169992
3334,2021/4/5,IBM,127.7629089,130.678772,127.5334625,129.9521942,119.4560318,5722980,0.533063688,0.249519239,0.259192425,0.61440702,0.605654585,0.369819411,0.254232473,0.258334346,0.618872283,0.43876635,0.685758538,0.60381653,0.549565391
3334,2021/4/5,INTC,64.94999695,66.73999786,64.69999695,66.54000092,62.76094437,27947500,0.459577222,0.123319878,0.130300968,0.591936064,0.620280227,0.434861856,0.127745352,0.126238837,0.639056602,0.490473384,0.692457268,0.64887823,0.456144099
3334,2021/4/5,JNJ,163.6399994,164.75,162.6600037,163.4299927,157.3088379,7387100,0.452179077,0.316757728,0.346068454,0.544127227,0.589947605,0.084522295,0.337226534,0.351573688,0.631148105,0.346628685,0.670924097,0.533082944,0.487565802
3334,2021/4/5,JPM,154.3999939,154.9400024,152.6000061,153.6199951,147.1795044,13508000,0.480698148,0.300093466,0.330494148,0.585259892,0.54547743,0.118098517,0.32021795,0.31386918,0.628005753,0.322004126,0.631425891,0.514865747,0.436456997
3334,2021/4/5,KO,52.34999847,53.22000122,52.29000092,52.81000137,50.49433899,16368700,0.440328983,0.097828846,0.105741734,0.561032212,0.610675311,0.262779574,0.102917249,0.104287158,0.579241148,0.357869881,0.650811044,0.541736391,0.490203513
3334,2021/4/5,MCD,226.6000061,229.5,226.1900024,228.8500061,221.4130096,2866300,0.572482861,0.44753054,0.462741973,0.61397697,0.594565982,0.45396555,0.45786751,0.467625392,0.638897174,0.393789778,0.705422984,0.586313264,0.519091333
3334,2021/4/5,MMM,193.8899994,195.9499969,193.7100067,194.9700012,184.9191437,1963000,0.574715391,0.378651438,0.401190369,0.620622706,0.595091402,0.361857198,0.390566506,0.391010183,0.638919179,0.37960224,0.711112912,0.567616846,0.489828852
3334,2021/4/5,MRK,73.96946716,74.34160614,73.26335907,73.47328186,69.75315094,9828144,0.430401835,0.139821869,0.152431022,0.501880325,0.57561814,0.120860995,0.147404212,0.155696159,0.635052971,0.339126763,0.651887705,0.512383581,0.499607679
3334,2021/4/5,MSFT,242.7599945,249.9600067,242.6999969,249.0700073,245.9614258,36910600,0.488277514,0.469265364,0.503120208,0.592213449,0.754741961,0.337154825,0.495202135,0.509306757,0.609905408,0.474057084,0.686833535,0.63565254,0.527157975
3334,2021/4/5,NKE,133.1000061,135.6799927,133.1000061,135.1199951,133.3638153,5508900,0.346800085,0.278609782,0.280960494,0.482178484,0.488639488,0.059656592,0.285660253,0.300001099,0.626789726,0.424457296,0.705100043,0.600732331,0.474128048
3334,2021/4/5,PG,134.9600067,137.25,134.7299957,136.4499969,130.6613159,8279100,0.502160804,0.262858833,0.272174894,0.578433266,0.621753998,0.317219466,0.269826277,0.28112892,0.631727943,0.413733862,0.699027107,0.586302852,0.460794826
3334,2021/4/5,TRV,152.25,152.4299927,150.6000061,152.0299988,147.0763397,1260700,0.438662023,0.304687544,0.32380169,0.543394823,0.512593493,0.026503009,0.318834131,0.319748496,0.668986803,0.348094401,0.676751031,0.557298937,0.41755726
3334,2021/4/5,UNH,369.6199951,372.6300049,367.6400146,370.1799927,362.8269043,2709400,0.760918835,0.737438674,0.767958645,0.602939525,0.577369733,0.294916442,0.750010973,0.761078965,0.64391123,0.368434056,0.687528582,0.553507041,0.461264392
3334,2021/4/5,VZ,58.52999878,59.13000107,58.45999908,58.86999893,53.96624756,14326300,0.44077319,0.108750979,0.116859764,0.572614309,0.641445843,0.328466887,0.11453621,0.117667081,0.624486943,0.362519094,0.695147469,0.559072208,0.506728563
3334,2021/4/5,WBA,54.88000107,56.97999954,54.88000107,56.79999924,53.41110229,6142100,0.472326599,0.104078659,0.103052576,0.66447847,0.618566923,0.414277512,0.102778009,0.103574289,0.614323311,0.534684559,0.69278185,0.677093841,0.405093131
3334,2021/4/5,WMT,136.7200012,140.1600037,136.1999969,139.4299927,136.1990509,13347700,0.42654987,0.263404152,0.281882958,0.528136933,0.640926543,0.253198179,0.277577248,0.299575664,0.651443889,0.487541644,0.704944673,0.637208287,0.584191409
3335,2021/4/6,AAPL,126.5,127.1299973,125.6500015,126.2099991,124.8992462,80171300,0.390512811,0.239354784,0.259603233,0.510280297,0.628049889,0.043120338,0.255423964,0.276485316,0.62979682,0.333490364,0.664902978,0.527867738,0.45987631
3335,2021/4/6,AMGN,251.7400055,252.5399933,248.2400055,249.1000061,237.5936584,2040100,0.602242193,0.499294782,0.505574462,0.569588251,0.57873375,0.387258117,0.503334408,0.523581826,0.591769025,0.283412111,0.581697021,0.467936849,0.462443138
3335,2021/4/6,AXP,145.9799957,146.5299988,144.3800049,146.1499939,143.5463562,2851200,0.497265191,0.28509615,0.302481256,0.59346932,0.565587729,0.157173391,0.298932947,0.288594106,0.595414018,0.290914936,0.604055176,0.519992381,0.474179225
3335,2021/4/6,BA,257.2099915,259.3500061,254.6600037,255.1699982,255.1699982,11180300,0.706990426,0.519369608,0.520036325,0.580939122,0.565787763,0.163149499,0.51164733,0.490517228,0.545316687,0.269754197,0.561730715,0.448446835,0.435751904
3335,2021/4/6,CAT,232.5,236.6799927,230.2299957,230.6399994,221.9062195,2614500,0.628319171,0.456526202,0.480882479,0.607216776,0.591819398,0.112262438,0.473827158,0.45670988,0.565455762,0.352584843,0.582390831,0.461326341,0.50945389
3335,2021/4/6,CRM,219.8200073,221.5500031,218.25,221.0899963,221.0899963,5448500,0.358354956,0.422969036,0.455739509,0.499833364,0.56283205,0.043675126,0.453471837,0.485961072,0.585152675,0.307173168,0.618387886,0.532856089,0.478363687
3335,2021/4/6,CSCO,51.97999954,52.22000122,51.77999878,52.02999878,49.76111603,15126100,0.471465897,0.097238169,0.100008834,0.64164237,0.593740899,0.330688258,0.097652585,0.097737777,0.545867145,0.246446289,0.60073953,0.486433327,0.420913028
3335,2021/4/6,CVX,104.25,105.0800018,103.4499969,103.5800018,97.08740234,8125100,0.451899917,0.212342817,0.21996513,0.548187274,0.489030743,0.03519866,0.219385336,0.211231716,0.582859803,0.305446194,0.612747537,0.479402479,0.467365257
3335,2021/4/6,DIS,188.5,191.2799988,187.8699951,189.7299957,189.7299957,7926200,0.391809507,0.381681033,0.403061801,0.541236605,0.490166301,0.071854799,0.403838482,0.402518275,0.598958369,0.365841463,0.65622951,0.545200012,0.498098932
3335,2021/4/6,GS,324.4899902,328.5400085,324,327.0599976,316.4474182,1801700,0.464032774,0.67912586,0.71039972,0.563268655,0.468434391,0.017802858,0.706752624,0.688602968,0.617958447,0.370429504,0.68669025,0.563775854,0.349928596
3335,2021/4/6,HD,313.6099854,315.9400024,313.1300049,313.7799988,303.52005,3988600,0.87105068,0.619115991,0.577014367,0.670451942,0.616506171,0.613221915,0.592443808,0.608537804,0.56223339,0.281130253,0.63158075,0.49545253,0.445591212
3335,2021/4/6,HON,219.5700073,221.0500031,218.5099945,219.1900024,212.0745697,1796000,0.539001954,0.424024907,0.461341558,0.590371131,0.609648545,0.325297051,0.446763376,0.452271429,0.607811861,0.322756541,0.655437356,0.515807408,0.430689452
3335,2021/4/6,IBM,129.6175842,129.6749573,128.1931152,128.3173981,117.9532776,3787566,0.529024883,0.249739189,0.260962577,0.589613025,0.593353534,0.369819411,0.255144486,0.258518836,0.582296512,0.25614087,0.591047947,0.463698163,0.389060838
3335,2021/4/6,INTC,66.05999756,66.58000183,65.29000092,65.55999756,61.836586,28771400,0.460610219,0.122921491,0.13204694,0.57551294,0.607011077,0.434861856,0.128091664,0.126732162,0.552278502,0.273910732,0.557483605,0.454534656,0.489270604
3335,2021/4/6,JNJ,164.0800018,164.5200043,163,163.3899994,157.2703705,5074200,0.451021751,0.316753182,0.347421786,0.543512752,0.586341081,0.084522295,0.337335069,0.35168512,0.624695246,0.313345374,0.660776612,0.516319935,0.397498146
3335,2021/4/6,JPM,152.7899933,154.2799988,151.8600006,152.5399933,146.1447906,13071600,0.473434446,0.300090978,0.330413754,0.573447955,0.518646451,0.085608962,0.320441446,0.314484268,0.563996114,0.297923214,0.604344609,0.487372684,0.475232293
3335,2021/4/6,KO,53.04000092,53.65000153,52.90000153,53.18999863,50.85766983,15614300,0.44129099,0.098191303,0.105671222,0.5726581,0.626204289,0.31972566,0.103100045,0.104406338,0.627140831,0.373367015,0.688496433,0.54805982,0.471978993
3335,2021/4/6,MCD,229.7100067,232.2700043,228.7200012,231.9100037,224.3735657,3230900,0.586861204,0.44901934,0.466150728,0.634897475,0.606096245,0.519426225,0.459284893,0.468360768,0.623275704,0.367116915,0.673967286,0.574404849,0.5098389
3335,2021/4/6,MMM,195,195.6100006,193.9900055,194.8399963,184.7958832,1472700,0.572480575,0.379461571,0.402744426,0.61907411,0.589881157,0.361857198,0.391903201,0.391937059,0.599954013,0.291335306,0.645460766,0.514519349,0.417500604
3335,2021/4/6,MRK,73.3874054,73.41603088,72.17557526,72.3187027,68.6570282,13394698,0.425730881,0.139595657,0.153040626,0.46902736,0.537897039,0.027164359,0.147462807,0.155406398,0.591395043,0.264940687,0.56466664,0.450327399,0.552903573
3335,2021/4/6,MSFT,247.6100006,249.3999939,246.8800049,247.8600006,244.7665253,22931900,0.516547987,0.472709569,0.503742274,0.584341182,0.72463384,0.337154825,0.496155387,0.510397828,0.561026735,0.278613688,0.621378824,0.496639408,0.374725515
3335,2021/4/6,NKE,135.4400024,137.7100067,134.9299927,137.1600037,135.3773193,4670100,0.359688913,0.278716067,0.281422669,0.50129927,0.519576158,0.01201006,0.285695242,0.299713665,0.61428365,0.394565522,0.668608484,0.581770294,0.445215117
3335,2021/4/6,PG,136,137.0200043,135.6399994,136.5,130.709198,6180600,0.505263243,0.264042979,0.272873137,0.579076988,0.613301232,0.317219466,0.270534611,0.281042209,0.57761789,0.297150359,0.639643299,0.518927158,0.416379601
3335,2021/4/6,TRV,152.0299988,153.9400024,151.4499969,151.75,146.8054504,1349200,0.435737346,0.304167955,0.323502615,0.54046357,0.521940536,0.086746981,0.319111181,0.320216361,0.598958369,0.35164478,0.653206116,0.509507103,0.498068751
3335,2021/4/6,UNH,368.7799988,369.7900085,362.7200012,364.3699951,357.1323242,2698600,0.722854831,0.736859998,0.771823907,0.568703529,0.558479234,0.158964394,0.752633664,0.761054613,0.5744857,0.263158259,0.54874527,0.450409354,0.481774907
3335,2021/4/6,VZ,58.81000137,59.11000061,58.68000031,59.11000061,54.18625259,12198300,0.443181772,0.10933826,0.116702432,0.58037067,0.633802332,0.328466887,0.114726146,0.117688482,0.592363477,0.296496627,0.656963376,0.534755369,0.446209473
3335,2021/4/6,WBA,56.47999954,57.04999924,55.52999878,55.70000076,52.37673187,4807700,0.475053301,0.104190703,0.104547835,0.632692511,0.609393056,0.417353556,0.103266417,0.103959504,0.562502339,0.298605985,0.534634782,0.434748545,0.427123878
3335,2021/4/6,WMT,139.1100006,140.9499969,138.5200043,140.1000061,136.8535461,10348200,0.441915175,0.264858023,0.282951055,0.536086014,0.661046108,0.290682364,0.277749334,0.299333983,0.584107525,0.340846035,0.635869123,0.537863408,0.424950212
3336,2021/4/7,AAPL,125.8300018,127.9199982,125.1399994,127.9000015,126.5717239,83466700,0.408548934,0.241297621,0.258888079,0.524909919,0.635514824,0.074219516,0.25556963,0.27633219,0.579475414,0.358048912,0.623391578,0.574486789,0.491817256
3336,2021/4/7,AMGN,248.1699982,250.2200012,247.1000061,248.1199951,236.6588898,1583500,0.589315189,0.498318387,0.511009383,0.561794455,0.567601408,0.335291891,0.504452604,0.523937153,0.574799252,0.299221753,0.626262665,0.500580695,0.425215639
3336,2021/4/7,AXP,147.4199982,148.3600006,145.7200012,147.1300049,144.5089111,2399500,0.503262109,0.285616811,0.302335734,0.600112118,0.583512937,0.214193992,0.29966056,0.289529469,0.655189202,0.368268539,0.658787552,0.54596933,0.443560508
3336,2021/4/7,BA,255.3099976,255.8999939,250.8300018,252.5800018,252.5800018,9925700,0.688246073,0.515569026,0.529377852,0.570928039,0.551850795,0.094066006,0.514536362,0.492092031,0.602508666,0.288594757,0.568848568,0.474064017,0.45568439
3336,2021/4/7,CAT,231.9600067,234.1900024,229.3500061,230.4100037,221.6849213,2449600,0.616104079,0.455687879,0.484915361,0.605622733,0.576565164,0.086968849,0.474557628,0.45804374,0.635993156,0.370026133,0.64183721,0.513109823,0.467904484
3336,2021/4/7,CRM,221.9600067,222.6799927,219.3899994,220.7899933,220.7899933,4403400,0.382202785,0.425219682,0.455219614,0.498165849,0.578576751,0.069983999,0.452411478,0.48591495,0.624422184,0.316737702,0.628434975,0.511575268,0.434378329
3336,2021/4/7,CSCO,52.00999832,52.13999939,51.58000183,51.77000046,49.51244736,15783600,0.468955267,0.097328739,0.100777257,0.63062578,0.585610844,0.294626034,0.098099578,0.097985362,0.59647092,0.283742824,0.622299053,0.496046499,0.49233156
3336,2021/4/7,CVX,103.4700012,104.5699997,103.2600021,104.1900024,97.65916443,7699300,0.445670589,0.211657723,0.219562716,0.555019061,0.483622821,0.047000671,0.219710942,0.211715448,0.592086303,0.332113919,0.657845946,0.542486849,0.470471876
3336,2021/4/7,DIS,189.8000031,190.3300018,186.9499969,187.5599976,187.5599976,6238700,0.390211547,0.380847224,0.402462355,0.525680425,0.47646755,0.039111121,0.403157996,0.402845559,0.601346046,0.290554649,0.583911971,0.468572811,0.428381773
3336,2021/4/7,GS,327.7000122,329.2000122,323.3500061,326.5499878,315.953949,2157300,0.449307912,0.679384978,0.709190712,0.560845251,0.462745204,0.028666102,0.707276733,0.689948635,0.611621195,0.312523943,0.605069357,0.510711627,0.523535585
3336,2021/4/7,HD,312.8399963,315.1400146,310.9299927,312.4700012,302.2528992,3799300,0.874968532,0.621924028,0.584457907,0.661314218,0.605119571,0.529051892,0.59567344,0.610138436,0.579573099,0.298169877,0.619523934,0.499553942,0.471652466
3336,2021/4/7,HON,218.2200012,219.8800049,217.2799988,218.5,211.4069519,1717200,0.537079029,0.423870049,0.463971557,0.583380456,0.593175328,0.263786953,0.447724483,0.452583955,0.570321886,0.290460709,0.621882676,0.503934772,0.472504492
3336,2021/4/7,IBM,127.9541092,129.0057373,127.8967514,128.99617,118.5772324,3112896,0.526811187,0.249637363,0.263393317,0.596605072,0.58803407,0.343232552,0.256115206,0.258744597,0.58063798,0.304863476,0.656638904,0.539929899,0.438187228
3336,2021/4/7,INTC,65.66999817,66.56999969,65.36000061,66.25,62.48740005,17793300,0.463187579,0.123478569,0.13220812,0.583921138,0.60924531,0.434861856,0.12845797,0.127270871,0.609815731,0.370115824,0.658094048,0.562262027,0.373684443
3336,2021/4/7,JNJ,163.5500031,164.2799988,163.3200073,163.6100006,157.482132,4608000,0.450411772,0.316686184,0.348829369,0.546427571,0.58390219,0.084522295,0.337561422,0.351816846,0.605295207,0.305401132,0.67486056,0.523107894,0.46082189
3336,2021/4/7,JPM,153.1000061,155.2299957,152.6499939,154.9299927,148.4345856,16903500,0.475082228,0.30029621,0.330873976,0.592285532,0.557563081,0.120673177,0.320749913,0.315182007,0.622714865,0.384600364,0.682210483,0.584203016,0.54098916
3336,2021/4/7,KO,53.27999878,53.5,53.11999893,53.27999878,50.94372177,10062700,0.442015176,0.09853486,0.105818372,0.575413255,0.616529501,0.31972566,0.103295693,0.104487513,0.609907544,0.307877661,0.669184869,0.524582087,0.383030928
3336,2021/4/7,MCD,231.6799927,232.8099976,231.2400055,232.6100006,225.0508118,2551300,0.598489172,0.449622566,0.470867617,0.639520622,0.607159009,0.531139431,0.460805097,0.468978439,0.592540406,0.295222837,0.659127003,0.530240239,0.429117594
3336,2021/4/7,MMM,194.1600037,195.3500061,193.9199982,194.9499969,184.9001923,1501500,0.569272349,0.379126979,0.406230525,0.619904271,0.585531128,0.356992409,0.39324418,0.392982377,0.576374713,0.287014115,0.647408247,0.519772296,0.4870735
3336,2021/4/7,MRK,72.59542084,72.90076447,72.25190735,72.6335907,68.95597839,8970566,0.422975365,0.139291116,0.153818163,0.478655771,0.535295422,0.027164359,0.147570459,0.155163111,0.623718626,0.32230637,0.671693921,0.535938589,0.391749882
3336,2021/4/7,MSFT,247.8099976,250.9299927,247.1900024,249.8999939,246.7810822,22719800,0.544367594,0.47733616,0.502017391,0.593759407,0.70449706,0.364511674,0.497342845,0.511515097,0.597652925,0.350492357,0.66031573,0.552474538,0.480573244
3336,2021/4/7,NKE,136.9900055,138.2400055,136.3600006,136.5399933,134.7653656,6646000,0.368299756,0.278747855,0.281518672,0.495546195,0.525462876,0.030313608,0.285724517,0.299351696,0.590938175,0.32117218,0.640305695,0.498080258,0.562707677
3336,2021/4/7,PG,137.1199951,137.3300018,136.25,136.7400055,130.9390259,10244500,0.507439824,0.264861739,0.27430244,0.582244383,0.607907086,0.33212638,0.271192962,0.280966569,0.628350005,0.309517904,0.665888942,0.524864629,0.597294333
3336,2021/4/7,TRV,151.7899933,152.4499969,151.0099945,152.2899933,147.3278503,1694200,0.434992957,0.304021626,0.323327575,0.545356447,0.511155027,0.066194914,0.319322538,0.320682751,0.60066377,0.299979869,0.646419323,0.532544032,0.534325461
3336,2021/4/7,UNH,364.1900024,365.8800049,360.5499878,365.6400146,358.3770447,2158900,0.693762603,0.736468261,0.775351363,0.574171195,0.549335167,0.104301619,0.755213513,0.761137633,0.595761828,0.296934342,0.610565583,0.532232965,0.432071451
3336,2021/4/7,VZ,59.13000107,59.45999908,58.79000092,59,54.0854187,13218400,0.444345195,0.109806568,0.116790772,0.575419287,0.626732789,0.373094778,0.114866813,0.117732759,0.60114788,0.308481673,0.642984761,0.509425138,0.500896746
3336,2021/4/7,WBA,55.52000046,56.25999832,55.41999817,55.58000183,52.26388931,4315500,0.476069133,0.103889554,0.106498633,0.629295339,0.597585905,0.404959095,0.103778388,0.104342135,0.578046821,0.335337132,0.645457032,0.508173369,0.458183927
3336,2021/4/7,WMT,140.3000031,140.75,139.6499939,139.8000031,136.5604858,6787200,0.452605362,0.265972556,0.28411693,0.531935277,0.654606258,0.290682364,0.278058516,0.29908197,0.608195846,0.300153176,0.657061516,0.508228955,0.387017711
3337,2021/4/8,AAPL,128.9499969,130.3899994,128.5200043,130.3600006,129.0061493,88844600,0.43099335,0.24415905,0.257913597,0.545361308,0.685381914,0.164928163,0.255927367,0.276383109,0.652081663,0.396515565,0.708594949,0.599414368,0.496843137
3337,2021/4/8,AMGN,249.1000061,249.4799957,245.9799957,246.8800049,235.4761963,1633600,0.572998232,0.496660143,0.516735803,0.551909685,0.559679118,0.284748631,0.505658628,0.524280673,0.624516984,0.305622953,0.622452135,0.496044547,0.489745659
3337,2021/4/8,AXP,146.8000031,147.1600037,144.6799927,147.0399933,144.4205017,2295600,0.50661945,0.285703546,0.30230065,0.599181852,0.567605097,0.166260505,0.300171103,0.290488077,0.584444499,0.271329191,0.571126319,0.514754026,0.472640755
3337,2021/4/8,BA,251.6999969,254.9499969,249.3099976,254.9499969,254.9499969,9899900,0.678383775,0.515639958,0.531458555,0.577814956,0.549373441,0.067176393,0.516365034,0.493869035,0.576413161,0.330978906,0.594820061,0.557392,0.48209049
3337,2021/4/8,CAT,230.1300049,231.0500031,227.1699982,230.4799957,221.7522888,2158900,0.604444871,0.455628242,0.487104364,0.605948391,0.558029465,0.025228625,0.475129579,0.459394942,0.591094741,0.288054314,0.587687517,0.518659745,0.454028676
3337,2021/4/8,CRM,223,225.7100067,222.4499969,224.4499969,224.4499969,6169100,0.413536204,0.428902196,0.453770037,0.518441403,0.625533928,0.137960359,0.451267576,0.486143717,0.663729629,0.414810684,0.725672816,0.588080077,0.55915611
3337,2021/4/8,CSCO,51.93999863,52,51.45000076,51.90999985,49.64634705,15111300,0.466811604,0.097443192,0.101459535,0.634124956,0.580721902,0.270698066,0.098540144,0.098227043,0.620207159,0.298874431,0.638077037,0.528900121,0.472808032
3337,2021/4/8,CVX,103.5199966,103.6200027,102.0699997,103.0199966,96.5625,8283000,0.436473421,0.210159811,0.219416529,0.53885217,0.461676026,0.119143485,0.219690234,0.212136822,0.557346172,0.234453412,0.54749759,0.469459091,0.499255224
3337,2021/4/8,DIS,187.1999969,188.0500031,185.6300049,187.3200073,187.3200073,7763000,0.388402455,0.37972553,0.402018189,0.523957488,0.464455961,0.007393402,0.402430384,0.40314923,0.586538096,0.286981261,0.611805174,0.511905406,0.532261071
3337,2021/4/8,GS,324.2900085,331.4899902,322.9700012,331.1400146,320.3950195,2402800,0.452783357,0.677914355,0.708443575,0.577758653,0.47861493,0.066941391,0.707312436,0.691325298,0.554174366,0.368309886,0.60750164,0.577326735,0.507125909
3337,2021/4/8,HD,312.7000122,315.25,310.5899963,314.4299927,304.1487732,4035600,0.879354852,0.624191612,0.59267976,0.668311159,0.599879804,0.515985035,0.599562135,0.611732425,0.603721674,0.327818799,0.639129408,0.544122424,0.496366181
3337,2021/4/8,HON,218.1799927,219.9600067,216.6399994,219.8600006,212.7228088,2071700,0.538722157,0.425049058,0.464171622,0.593202106,0.591026047,0.231983249,0.448354986,0.453008281,0.589481244,0.31342569,0.623169978,0.543916311,0.525247487
3337,2021/4/8,IBM,128.6520081,129.66539,128.2600403,129.1778259,118.7442093,4275211,0.524380922,0.250211259,0.264289234,0.598498925,0.588035721,0.372223468,0.256928236,0.258975297,0.581693861,0.303716895,0.641111498,0.523371308,0.55464347
3337,2021/4/8,INTC,66.97000122,67.29000092,66.36000061,67.05000305,63.24197388,22224200,0.467315452,0.124199378,0.132454436,0.593576783,0.626253251,0.466601317,0.128733592,0.127843158,0.6692843,0.372015664,0.688216126,0.56887755,0.53311451
3337,2021/4/8,JNJ,164,164.1100006,162.8500061,162.9700012,156.8660736,5039400,0.447345529,0.316677883,0.34969868,0.536125438,0.573131411,0.048824812,0.337588556,0.351949679,0.614383264,0.289863403,0.647898376,0.500676548,0.502978851
3337,2021/4/8,JPM,154,155.5099945,152.3099976,155.1199951,148.6166077,12335500,0.476294909,0.300293835,0.33087447,0.593760964,0.556258908,0.104469908,0.320882726,0.315811854,0.560115423,0.294331584,0.569471489,0.522595539,0.411226336
3337,2021/4/8,KO,53.16999817,53.38000107,52.97000122,53.11999893,50.79073715,9695600,0.441704071,0.098805709,0.105883103,0.568670601,0.600244,0.280304993,0.103467778,0.104595255,0.585598598,0.282201053,0.640397473,0.504553186,0.474251748
3337,2021/4/8,MCD,232.6100006,232.8000031,229.1999969,230.25,222.7675171,2772200,0.59753947,0.450073918,0.474157835,0.612471811,0.59232491,0.393935548,0.462017547,0.469569544,0.598958369,0.275312241,0.583864962,0.474082539,0.501514806
3337,2021/4/8,MMM,194.4199982,196.6699982,194.0299988,195.7200012,185.6305084,2391800,0.567557531,0.379636243,0.408164186,0.625809484,0.588336739,0.400178635,0.394535889,0.394108501,0.581366185,0.327337477,0.647425282,0.534213356,0.588279946
3337,2021/4/8,MRK,72.59542084,72.90076447,71.83206177,72.03244019,68.38526917,12007984,0.418671454,0.139151302,0.154136685,0.462106645,0.522577408,0.080709159,0.147633143,0.154828283,0.595557803,0.293907499,0.607040125,0.482056726,0.548824178
